,acousticness,album_names,artist_name,audio_mode,audio_valence,danceability,energy,instrumentalness,key,liveness,loudness,song_duration_ms,song_name,song_popularity,speechiness,tempo,time_signature,yt_max_views
134,0.0422,"Never Mind The Bollocks, Here's The Sex Pistols",Sex Pistols,1.0,0.168,0.32299999999999995,0.978,0.00019,5.0,0.201,-3.841,211973.0,Anarchy In The U.K.,54.0,0.118,134.222,4.0,16000000.0
135,0.233,Thirty Years Of Maximum R&B,The Who,1.0,0.31,0.685,0.8059999999999999,0.728,2.0,0.105,-12.151,511293.0,Won't Get Fooled Again - Original Album Version,47.0,0.0497,134.889,4.0,25000000.0
136,0.7170000000000001,The Definitive Rod Stewart,Rod Stewart,1.0,0.527,0.62,0.5589999999999999,0.433,2.0,0.133,-10.568,345680.0,Maggie May - Remastered Version,53.0,0.0369,129.401,4.0,12000000.0
137,0.000199,The Anthology,Bachman-Turner Overdrive,0.0,0.795,0.479,0.512,0.0164,11.0,0.123,-12.462,232466.0,You Ain't Seen Nothing Yet,53.0,0.0382,118.953,4.0,11000000.0
138,0.154,Eddie Money,Eddie Money,1.0,0.85,0.642,0.6409999999999999,1.23e-06,2.0,0.0475,-12.444,210826.0,Baby Hold On,57.0,0.049,120.316,4.0,1300000.0
139,0.0787,2112,Rush,1.0,0.189,0.345,0.795,0.00165,2.0,0.18,-7.44,1233666.0,2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley,53.0,0.108,134.141,4.0,2400000.0
140,0.00966,20th Century Masters: The Millennium Collection: Best Of Free,Free,1.0,0.785,0.7859999999999999,0.481,0.0,2.0,0.0954,-11.236,334000.0,All Right Now,52.0,0.114,119.854,4.0,10000000.0
141,0.201,Born To Run,Bruce Springsteen,1.0,0.599,0.225,0.889,0.7340000000000001,7.0,0.379,-4.371,390146.0,Backstreets,54.0,0.0337,96.02,4.0,1700000.0
142,0.0821,Desolation Boulevard,Sweet,0.0,0.889,0.644,0.799,0.00154,4.0,0.055,-10.856,246573.0,Ballroom Blitz,59.0,0.0598,108.382,4.0,55000000.0
143,0.294,Moondance (Deluxe Edition),Van Morrison,1.0,0.57,0.6409999999999999,0.397,0.000717,7.0,0.0496,-12.285,300800.0,Caravan,58.0,0.0454,81.962,4.0,6200000.0
144,0.132,10 From 6,Bad Company,1.0,0.6990000000000001,0.662,0.763,0.0013,0.0,0.067,-7.475,254400.0,Can't Get Enough - Remastered Version,55.0,0.0397,126.333,4.0,1400000.0
145,0.14800000000000002,Deguello,ZZ Top,0.0,0.828,0.617,0.461,0.0151,5.0,0.12,-14.485,288400.0,Cheap Sunglasses,56.0,0.0434,93.853,4.0,1200000.0
146,0.16,Gold,Styx,1.0,0.126,0.287,0.562,0.0,0.0,0.103,-7.548999999999999,365000.0,Come Sail Away,59.0,0.0304,147.622,4.0,20000000.0
147,0.0439,Shine On - A Collection,Peter Frampton,1.0,0.384,0.295,0.568,0.0117,0.0,0.977,-8.232000000000001,836666.0,Do You Feel Like We Do,48.0,0.0284,98.284,4.0,19000000.0
148,0.453,Platinum Collection,Genesis,1.0,0.218,0.377,0.778,0.0,4.0,0.5710000000000001,-6.658,289373.0,The Lamb Lies Down On Broadway (Platinum Collection Version),39.0,0.0827,117.238,4.0,521000.0
149,0.481,Aja,Steely Dan,1.0,0.58,0.7509999999999999,0.5720000000000001,0.000532,0.0,0.105,-12.324000000000002,456640.0,Deacon Blues,58.0,0.0388,115.839,4.0,4900000.0
150,0.0129,Greatest Hits,Neil Young,0.0,0.606,0.423,0.8340000000000001,0.00113,9.0,0.16399999999999998,-5.4979999999999976,501213.0,Like A Hurricane,47.0,0.037000000000000005,113.876,4.0,1700000.0
151,0.0771,Slippery When Wet,Bon Jovi,0.0,0.805,0.5589999999999999,0.825,0.0,0.0,0.363,-10.725,223733.0,You Give Love A Bad Name,26.0,0.0401,122.821,4.0,289000000.0
152,0.000895,Winger,Winger,1.0,0.6759999999999999,0.5770000000000001,0.6759999999999999,2.29e-06,8.0,0.0625,-11.931,245266.0,Seventeen,59.0,0.0295,95.98,4.0,11000000.0
153,0.0478,Night Songs,Cinderella,0.0,0.149,0.3670000000000001,0.445,0.00284,9.0,0.199,-13.615,287400.0,Nobody's Fool,16.0,0.0286,67.197,4.0,71000000.0
154,0.000402,Invasion Of Your Privacy,Ratt,1.0,0.279,0.442,0.759,0.0081,10.0,0.174,-13.475,205560.0,Lay It Down,58.0,0.0354,198.117,4.0,3800000.0
155,0.229,Long Cold Winter,Cinderella,1.0,0.247,0.36,0.527,0.000792,9.0,0.0536,-9.883,354640.0,Don't Know What You Got (Till It's Gone),59.0,0.0289,132.639,4.0,123000000.0
156,0.00384,Invasion Of Your Privacy,Ratt,1.0,0.535,0.5670000000000001,0.867,0.08800000000000001,7.0,0.112,-11.541,194106.0,You're In Love,55.0,0.0484,146.00799999999995,4.0,5500000.0
157,0.207,1987 (2007 Remaster),Whitesnake,1.0,0.204,0.39,0.898,6.64e-05,7.0,0.217,-4.089,270160.0,Here I Go Again 87 - 2007 Remastered Version,15.0,0.045,90.703,4.0,93000000.0
158,0.0745,1984,Van Halen,1.0,0.774,0.547,0.8220000000000001,0.00943,0.0,0.0645,-7.2010000000000005,239560.0,Jump,19.0,0.0292,130.138,4.0,122000000.0
159,0.036000000000000004,Playlist: The Very Best Of Europe,Europe,0.0,0.39,0.562,0.965,0.0,4.0,0.326,-2.789,247493.0,Rock the Night,7.0,0.0613,105.305,4.0,27000000.0
160,0.008879999999999999,Double Dose: Ultimate Hits,Poison,1.0,0.628,0.49,0.951,0.00126,11.0,0.376,-3.888,224960.0,Talk Dirty To Me - 2006 - Remaster,59.0,0.0966,158.075,4.0,35000000.0
161,0.027000000000000003,We Are The '80s,Loverboy,1.0,0.7929999999999999,0.526,0.924,0.000728,7.0,0.598,-5.591,220706.0,Working for the Weekend,15.0,0.0391,147.28,4.0,8600000.0
162,0.00111,The Greatest Hits,Mötley Crüe,0.0,0.236,0.474,0.977,0.00298,7.0,0.201,-3.839,284026.0,Kickstart My Heart,57.0,0.17600000000000002,89.494,4.0,39000000.0
163,0.0135,Rhino Hi-Five: Ratt,Ratt,1.0,0.405,0.616,0.965,0.000174,11.0,0.119,-4.464,266626.0,Round and Round,56.0,0.0613,126.535,4.0,38000000.0
164,0.0025,Best Of '81 To '85,Y&T,1.0,0.7859999999999999,0.423,0.696,2.44e-06,4.0,0.221,-11.589,209066.0,Summertime Girls - Studio Version,51.0,0.0335,129.02,4.0,175000.0
165,0.00961,Long Cold Winter,Cinderella,1.0,0.5529999999999999,0.523,0.88,0.000828,9.0,0.329,-9.019,235733.0,Gypsy Road,54.0,0.0402,132.42600000000002,4.0,18000000.0
166,0.0537,Mr. Big,Mr. Big,1.0,0.444,0.46,0.974,7.95e-06,2.0,0.329,-5.095,284973.0,Addicted To That Rush,4.0,0.156,112.684,4.0,1400000.0
167,0.013,'80s Hard Rock,XYZ,1.0,0.616,0.426,0.961,0.0259,8.0,0.0621,-4.365,228533.0,Inside Out,47.0,0.07,171.41099999999997,4.0,2200000.0
168,0.00081,WASP,W.A.S.P.,0.0,0.478,0.29600000000000004,0.83,0.0,1.0,0.263,-7.051,223533.0,I Wanna Be Somebody,5.0,0.0505,164.12400000000005,4.0,2600000.0
169,0.00122,When The Children Cry - Greatest Hits,White Lion,1.0,0.205,0.204,0.794,0.0,2.0,0.14800000000000002,-7.586,295426.0,Wait,51.0,0.0618,149.346,4.0,3100000.0
170,4.95e-05,Diary Of A Madman,Ozzy Osbourne,0.0,0.501,0.463,0.926,0.000576,5.0,0.0868,-3.563,271400.0,Over The Mountain,3.0,0.12,131.129,4.0,3100000.0
171,0.00434,The Platinum Collection,Gary Moore,0.0,0.562,0.479,0.8220000000000001,4.76e-06,4.0,0.0843,-6.412000000000001,255720.0,Wild Frontier - Remastered 2002,48.0,0.0444,130.035,4.0,41000.0
172,0.00388,The Best Of The Michael Schenker Group ('80-'84),Michael Schenker Group,1.0,0.7340000000000001,0.33,0.963,0.007140000000000001,9.0,0.0793,-5.509,248333.0,Armed And Ready - 2008 Remastered Version,4.0,0.106,171.59,4.0,182000.0
173,0.159,Difficult To Cure,Rainbow,0.0,0.778,0.498,0.858,0.0,7.0,0.262,-5.259,241893.0,I Surrender,59.0,0.0661,132.718,4.0,4300000.0
174,0.0113,Vixen,Vixen,0.0,0.532,0.619,0.7509999999999999,7.87e-05,7.0,0.123,-11.568,265333.0,Edge Of A Broken Heart,54.0,0.0417,126.079,4.0,13000000.0
175,0.0373,Operation: Mindcrime,Queensrÿche,1.0,0.266,0.562,0.991,1.14e-05,7.0,0.425,-2.654,263560.0,I Don't Believe In Love - Remastered 2003,53.0,0.0745,118.004,4.0,6700000.0
176,0.008190000000000001,Lita,Lita Ford,1.0,0.648,0.468,0.743,7.879999999999999e-05,0.0,0.369,-10.845999999999998,241800.0,Kiss Me Deadly,55.0,0.0326,156.10299999999995,4.0,8800000.0
177,0.00864,Open Up And Say...Ahh! (20th Anniversary Edition),Poison,1.0,0.501,0.509,0.935,1.17e-06,6.0,0.255,-3.633,238200.0,Fallen Angel - Remastered,57.0,0.0493,148.062,4.0,5700000.0
178,0.00465,Night Songs,Cinderella,1.0,0.555,0.5670000000000001,0.889,0.000183,9.0,0.269,-11.782,222466.0,Shake Me,54.0,0.0304,132.726,4.0,17000000.0
179,0.000373,Mass Slaughter,Slaughter,0.0,0.552,0.516,0.733,0.00716,7.0,0.258,-11.341,226026.0,Up All Night,51.0,0.0326,98.006,4.0,7200000.0
180,0.0241,Damn Yankees,Damn Yankees,1.0,0.232,0.273,0.537,0.0,2.0,0.0922,-9.612,287320.0,High Enough,59.0,0.0306,81.814,4.0,22000000.0
181,0.046,Dressed To Kill (Remastered Version),KISS,1.0,0.909,0.6559999999999999,0.931,0.0,1.0,0.0543,-5.827000000000001,168733.0,Rock And Roll All Nite,31.0,0.0976,144.747,4.0,23000000.0
182,0.0608,The Last Command,W.A.S.P.,0.0,0.389,0.3720000000000001,0.857,9.01e-05,5.0,0.187,-7.816,312400.0,Wild Child,59.0,0.0461,146.08,4.0,20000000.0
183,4.91e-05,Greatest Hits (Re-Recorded / Remastered Versions),Dokken,0.0,0.611,0.542,0.8390000000000001,0.0,3.0,0.0471,-4.404,273013.0,In My Dreams (Re-Recorded / Remastered),51.0,0.0487,121.026,4.0,6000000.0
184,0.159,Midnight Madness,Night Ranger,1.0,0.227,0.447,0.348,1.98e-06,5.0,0.0835,-16.199,302933.0,Sister Christian,57.0,0.039,177.356,4.0,24000000.0
185,0.36,Time's Makin' Changes: The Best Of Tesla,Tesla,1.0,0.33,0.341,0.406,0.0519,2.0,0.126,-8.139,321266.0,Love Song,45.0,0.0359,79.995,4.0,63000000.0
186,0.0795,Blow My Fuse,Kix,0.0,0.338,0.537,0.382,0.00115,7.0,0.114,-15.568,257053.0,Don't Close Your Eyes,49.0,0.0245,148.061,4.0,5600000.0
187,0.0442,Double Platinum (Remastered Version),KISS,1.0,0.458,0.546,0.91,5.610000000000002e-05,5.0,0.263,-6.7360000000000015,215899.0,Detroit Rock City,22.0,0.061,90.58,4.0,27000000.0
188,0.000303,Firehouse,Firehouse,1.0,0.637,0.616,0.807,2.37e-05,8.0,0.193,-11.4,235360.0,Don't Treat Me Bad,54.0,0.0348,111.054,4.0,5700000.0
189,0.0766,Wake Me When It's Over,Faster Pussycat,1.0,0.232,0.519,0.61,6.49e-05,0.0,0.248,-10.255999999999998,346626.0,House Of Pain,54.0,0.036000000000000004,121.324,4.0,3500000.0
190,0.213,Dynasty (Remastered Version),KISS,1.0,0.867,0.768,0.852,7.45e-05,4.0,0.0723,-6.215,271240.0,I Was Made For Lovin' You,36.0,0.038,128.374,4.0,195000000.0
191,0.00914,Breaking The Chains,Dokken,0.0,0.458,0.526,0.9,0.0,4.0,0.277,-4.76,231693.0,Breaking The Chains,57.0,0.0531,125.349,4.0,3900000.0
192,0.18600000000000005,Cherry Pie,Warrant,1.0,0.273,0.633,0.732,1.3699999999999998e-05,8.0,0.13,-6.785,241506.0,Uncle Tom's Cabin,52.0,0.0707,126.567,4.0,16000000.0
193,0.0219,Skyscraper,David Lee Roth,1.0,0.376,0.611,0.853,0.0,2.0,0.6709999999999999,-4.9830000000000005,243280.0,Just Like Paradise,54.0,0.034,135.558,4.0,5900000.0
194,0.146,Vixen,Vixen,1.0,0.563,0.657,0.5670000000000001,2e-05,9.0,0.0554,-12.871,211906.0,Cryin',48.0,0.0261,109.007,4.0,4400000.0
195,0.297,Crazy World,Scorpions,1.0,0.282,0.453,0.5429999999999999,0.0,0.0,0.0928,-10.106,313226.0,Wind Of Change,37.0,0.0366,151.362,4.0,839000000.0
196,0.413,Every Breath You Take : The Classics,The Police,1.0,0.6759999999999999,0.828,0.447,0.00335,1.0,0.07400000000000001,-10.563,253733.0,Every Breath You Take,45.0,0.0349,117.391,4.0,835000000.0
197,0.207,The Best of Air Supply: Ones That You Love,Air Supply,1.0,0.331,0.465,0.552,0.0,9.0,0.182,-7.23,207760.0,Every Woman In The World - Digitally Remastered 1999,49.0,0.0295,79.035,4.0,607000.0
198,0.64,The Definitive Collection,Lionel Richie,1.0,0.209,0.207,0.358,0.000356,10.0,0.166,-9.672,266266.0,Endless Love - Endless Love/Soundtrack Version,48.0,0.0289,62.33,3.0,29000000.0
199,0.7709999999999999,The Allnighter,Glenn Frey,1.0,0.44,0.62,0.18600000000000005,0.0115,7.0,0.0738,-19.696,251400.0,Lover's Moon,58.0,0.0276,137.715,4.0,936000.0
200,0.355,Dancing On The Ceiling (Expanded Edition),Lionel Richie,1.0,0.257,0.636,0.405,0.0,8.0,0.081,-11.113,241066.0,"Say You, Say Me",32.0,0.0287,128.06799999999998,4.0,23000000.0
201,0.0814,Cuts Like A Knife,Bryan Adams,1.0,0.317,0.578,0.213,0.0,0.0,0.116,-18.504,211933.0,Straight From The Heart,55.0,0.0277,84.77799999999998,4.0,55000000.0
202,0.14400000000000002,Ladies & Gentlemen...The Best of George Michael,George Michael,0.0,0.79,0.575,0.634,1.68e-06,2.0,0.314,-8.822000000000003,300093.0,Careless Whisper,13.0,0.0348,153.217,4.0,680000000.0
203,0.0596,Reckless,Bryan Adams,0.0,0.402,0.34,0.412,0.0,9.0,0.117,-13.727,243666.0,Heaven,14.0,0.0268,69.857,4.0,210000000.0
204,0.29600000000000004,Tootsie (Original Motion Picture Soundtrack),Dave Grusin,1.0,0.262,0.443,0.282,0.000231,7.0,0.308,-14.339,256226.0,It Might Be You (Theme From Tootsie),58.0,0.0299,179.71400000000003,4.0,18000000.0
205,0.348,Faster Than The Speed Of Night,Bonnie Tyler,1.0,0.197,0.439,0.512,0.0,8.0,0.154,-12.875,418000.0,Total Eclipse of the Heart,56.0,0.0515,131.386,4.0,782000000.0
206,0.000185,The Joshua Tree (Deluxe Edition Remastered),U2,1.0,0.116,0.5379999999999999,0.4320000000000001,0.309,2.0,0.139,-11.882,295520.0,With Or Without You - Remastered,35.0,0.0295,110.181,4.0,47000000.0
207,0.213,Dynasty (Remastered Version),KISS,1.0,0.867,0.768,0.852,7.45e-05,4.0,0.0723,-6.215,271240.0,I Was Made For Lovin' You,36.0,0.038,128.374,4.0,195000000.0
208,0.207,1987 (2007 Remaster),Whitesnake,1.0,0.204,0.39,0.898,6.64e-05,7.0,0.217,-4.089,270160.0,Here I Go Again 87 - 2007 Remastered Version,15.0,0.045,90.703,4.0,93000000.0
209,0.008409999999999999,Greatest Hits,Run–D.M.C.,0.0,0.946,0.767,0.6509999999999999,3.86e-05,6.0,0.0609,-10.186,310960.0,Walk This Way,59.0,0.0501,105.592,4.0,89000000.0
210,0.000466,Edge Of The 80's,A Flock Of Seagulls,0.0,0.669,0.525,0.858,0.878,9.0,0.166,-4.927,220306.0,I Ran,57.0,0.0345,145.49200000000005,4.0,102000000.0
211,0.0524,Kiss Me Kiss Me Kiss Me,The Cure,1.0,0.514,0.442,0.935,0.000307,9.0,0.188,-6.903,212013.0,Just Like Heaven - 2006 Remastered Version,48.0,0.0424,151.44799999999995,4.0,3200000.0
212,0.0113,The Joshua Tree,U2,1.0,0.264,0.4920000000000001,0.7090000000000001,0.00564,2.0,0.153,-9.66,336613.0,Where The Streets Have No Name - Remastered,56.0,0.0359,125.799,4.0,50000000.0
213,0.435,Green (Remastered),R.E.M.,1.0,0.919,0.65,0.732,0.0,4.0,0.093,-10.042,192960.0,Stand - Remastered,16.0,0.0289,109.292,4.0,753000.0
214,0.0252,Greatest,Men Without Hats,1.0,0.62,0.524,0.8809999999999999,0.0,5.0,0.101,-4.479,164866.0,The Safety Dance,56.0,0.0468,101.677,4.0,48000000.0
215,0.0114,Please: Further Listening 1984-1986,Pet Shop Boys,0.0,0.602,0.648,0.947,0.0567,4.0,0.105,-6.617000000000001,245360.0,West End Girls - 2001 Remastered Version,58.0,0.0369,113.255,4.0,99000000.0
216,0.158,Ultimate Survivor,Survivor,0.0,0.563,0.823,0.563,0.00033,0.0,0.0861,-10.134,245533.0,Eye of the Tiger,55.0,0.0318,108.86,4.0,668000000.0
217,0.438,The Singles,Soft Cell,1.0,0.696,0.569,0.402,0.0,0.0,0.134,-10.151,162506.0,Tainted Love,26.0,0.0433,144.635,4.0,29000000.0
218,0.000766,Greatest Hits,Mötley Crüe,1.0,0.39,0.536,0.959,0.0533,2.0,0.22,-5.126,282560.0,Dr Feelgood,32.0,0.076,111.012,4.0,14000000.0
219,0.113,Teen Idols,Rick Springfield,1.0,0.8390000000000001,0.7040000000000001,0.77,0.0,2.0,0.101,-8.843,195933.0,Jessie's Girl,9.0,0.0526,131.57,4.0,47000000.0
220,0.027000000000000003,We Are The '80s,Loverboy,1.0,0.7929999999999999,0.526,0.924,0.000728,7.0,0.598,-5.591,220706.0,Working for the Weekend,15.0,0.0391,147.28,4.0,8600000.0
221,0.334,Welcome To The Pleasuredome,Frankie Goes To Hollywood,0.0,0.6920000000000001,0.6759999999999999,0.7,1.4e-05,11.0,0.0462,-13.397,236800.0,Relax,52.0,0.0391,114.932,4.0,7300000.0
222,0.0139,The Joshua Tree,U2,1.0,0.6859999999999999,0.565,0.764,0.00488,1.0,0.079,-9.43,277480.0,I Still Haven't Found What I'm Looking For - Remastered 2007,54.0,0.0351,100.891,4.0,84000000.0
223,0.0155,Nothing's Shocking,Jane's Addiction,1.0,0.313,0.324,0.931,0.0252,9.0,0.277,-6.803,242720.0,Mountain Song,58.0,0.0837,82.74799999999998,4.0,5500000.0
224,0.00182,Iggy Pop - Universal Masters Collection,Iggy Pop,1.0,0.963,0.5660000000000001,0.926,0.122,4.0,0.281,-7.099,218400.0,Real Wild Child (Wild One),34.0,0.0327,146.27100000000004,4.0,11000000.0
225,0.000732,Rebel Yell,Billy Idol,0.0,0.493,0.536,0.8690000000000001,0.000374,4.0,0.337,-4.91,288533.0,Rebel Yell,25.0,0.0597,166.38299999999995,4.0,76000000.0
226,0.000901,The Unforgettable Fire,U2,1.0,0.762,0.421,0.742,0.00216,4.0,0.6890000000000001,-10.564,227733.0,Pride (In The Name Of Love),44.0,0.0334,105.889,4.0,83000000.0
227,5.93e-05,Shabooh Shoobah (Remastered),INXS,1.0,0.155,0.206,0.81,0.0644,9.0,0.0855,-6.492000000000001,268200.0,Don't Change,22.0,0.0423,163.55200000000005,4.0,14000000.0
228,0.0658,Oh No It's Devo / Freedom Of Choice,DEVO,1.0,0.961,0.768,0.716,0.00213,2.0,0.0379,-12.922,158106.0,Whip It,55.0,0.0625,157.935,4.0,13000000.0
229,2.380000000000001e-05,Bleach: Deluxe Edition,Nirvana,1.0,0.772,0.465,0.8859999999999999,0.314,3.0,0.152,-7.183,215120.0,Love Buzz,43.0,0.0354,137.986,4.0,2500000.0
230,0.0242,Document (The I.R.S. Years Vintage 1987),R.E.M.,1.0,0.774,0.5660000000000001,0.893,0.0,7.0,0.0343,-8.88,246973.0,It's The End Of The World As We Know It (And I Feel Fine),47.0,0.0309,102.813,4.0,30000000.0
231,0.415,War (Deluxe Edition Remastered),U2,1.0,0.728,0.541,0.946,0.000389,6.0,0.0468,-7.459,279440.0,Sunday Bloody Sunday - Remastered 2008,57.0,0.058,101.169,4.0,4000000.0
232,0.00128,Candy Apple Grey,Hüsker Dü,1.0,0.644,0.305,0.965,0.00124,0.0,0.317,-5.926,210866.0,Don't Want To Know If You Are Lonely,54.0,0.0809,90.81,4.0,1300000.0
233,0.00655,Kick (30th Deluxe Edition),INXS,1.0,0.89,0.679,0.946,3.46e-05,9.0,0.0524,-5.2810000000000015,220160.0,New Sensation,42.0,0.0638,115.425,4.0,11000000.0
234,0.00325,Disintegration (Remastered),The Cure,1.0,0.546,0.476,0.764,0.112,9.0,0.138,-6.454,448306.0,Pictures Of You - Remastered,48.0,0.032,171.903,4.0,13000000.0
235,0.242,Flash Back Internacional,Journey,1.0,0.485,0.49,0.723,0.0,4.0,0.371,-9.699,249653.0,Don't Stop Believin',58.0,0.0408,119.022,4.0,156000000.0
236,0.207,Whitney,Whitney Houston,1.0,0.867,0.7090000000000001,0.8240000000000001,0.000307,1.0,0.0888,-8.824,291293.0,I Wanna Dance with Somebody (Who Loves Me),25.0,0.0453,118.814,4.0,257000000.0
237,0.119,"80s Baby (feat. Salt-N-Pepa, Naughty By Nature, Tiffany, Debbie Gibson)",New Kids On The Block,0.0,0.746,0.764,0.885,0.0,7.0,0.109,-4.274,217043.0,"80s Baby - feat. Salt-N-Pepa, Naughty By Nature, Tiffany, Debbie Gibson",52.0,0.14300000000000002,104.049,4.0,2100000.0
238,0.06,Stranger Things (Soundtrack from the Netflix Original Series),DEVO,1.0,0.962,0.769,0.867,0.000562,2.0,0.0432,-7.436,158640.0,Whip It,47.0,0.0545,157.874,4.0,13000000.0
239,0.33,Knew You Were Waiting: The Best Of Aretha Franklin 1980-1998,Aretha Franklin,1.0,0.6679999999999999,0.738,0.921,2.09e-06,0.0,0.066,-4.908,246693.0,Freeway of Love - Single Mix,55.0,0.124,125.436,4.0,6000000.0
240,0.0126,Hangin' Tough,New Kids On The Block,0.0,0.923,0.7879999999999999,0.522,1.35e-06,0.0,0.0671,-13.029000000000002,249960.0,You Got It (The Right Stuff),59.0,0.0578,111.578,4.0,41000000.0
241,0.0623,Deadpool 2 (Original Motion Picture Soundtrack),Peter Gabriel,0.0,0.632,0.636,0.7240000000000001,6.62e-06,11.0,0.0973,-7.3279999999999985,329013.0,In Your Eyes,13.0,0.0367,89.319,4.0,19000000.0
242,0.0262,Platinum & Gold Collection,Rick Astley,1.0,0.937,0.695,0.976,2.410000000000001e-05,8.0,0.182,-6.982,212400.0,Never Gonna Give You Up,55.0,0.0428,113.357,4.0,897000000.0
243,0.0915,NENA,Nena,1.0,0.58,0.636,0.467,1.7e-06,4.0,0.117,-10.1,231466.0,99 Luftballons,58.0,0.0421,96.639,4.0,9500000.0
244,0.000418,Hits Of The 80s (100 Songs),A Flock Of Seagulls,1.0,0.691,0.537,0.815,0.807,2.0,0.194,-6.2079999999999975,219906.0,I Ran,57.0,0.0348,145.424,4.0,102000000.0
245,0.202,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,1.0,0.929,0.838,0.664,0.000146,6.0,0.621,-9.176,273413.0,How Will I Know,48.0,0.0445,119.6,4.0,101000000.0
246,0.17600000000000002,Here You Are: The Music of My Life,Billy Ocean,1.0,0.95,0.785,0.6709999999999999,6.45e-05,5.0,0.0955,-7.0470000000000015,244440.0,Caribbean Queen (No More Love On the Run),56.0,0.0267,113.805,4.0,22000000.0
247,0.0476,Dirty Dancing,Bill Medley,0.0,0.485,0.6970000000000001,0.665,0.00665,6.0,0.0796,-12.907,289680.0,(I've Had) The Time of My Life,21.0,0.0412,108.535,4.0,388000000.0
248,0.415,Deadpool 2 (Original Motion Picture Soundtrack),Pat Benatar,1.0,0.344,0.705,0.59,0.0,5.0,0.271,-5.2010000000000005,222320.0,We Belong - Single Version,12.0,0.0407,135.17600000000002,4.0,46000000.0
249,0.6579999999999999,Into The Gap,Thompson Twins,1.0,0.885,0.787,0.517,1.07e-05,7.0,0.292,-12.794,286666.0,Hold Me Now,52.0,0.0332,108.186,4.0,54000000.0
250,0.0265,Album (Expanded Edition),Joan Jett & The Blackhearts,1.0,0.7490000000000001,0.5710000000000001,0.871,0.0,7.0,0.102,-6.226,159986.0,Everyday People,49.0,0.0621,119.852,4.0,115000.0
251,0.00673,'80s Pop Hits,The Romantics,0.0,0.982,0.708,0.851,0.00017,9.0,0.104,-10.996,236866.0,Talking In Your Sleep,48.0,0.0329,129.773,4.0,30000000.0
252,0.027000000000000003,We Are The '80s,Loverboy,1.0,0.7929999999999999,0.526,0.924,0.000728,7.0,0.598,-5.591,220706.0,Working for the Weekend,15.0,0.0391,147.28,4.0,8600000.0
253,0.312,Greatest Hits + Five Unreleased,Steve Perry,1.0,0.305,0.5770000000000001,0.665,8.89e-05,5.0,0.138,-5.572,228800.0,Oh Sherrie,36.0,0.0285,101.807,4.0,20000000.0
254,0.006229999999999999,The Best Of Bow Wow Wow,Bow Wow Wow,1.0,0.76,0.6859999999999999,0.649,0.0625,7.0,0.0592,-12.935,164533.0,I Want Candy,57.0,0.0642,109.984,4.0,2800000.0
255,0.0192,Ghostbusters (Original Motion Picture Soundtrack),"Ray Parker, Jr.",0.0,0.8029999999999999,0.787,0.588,0.0205,6.0,0.34700000000000003,-14.228,245600.0,"Ghostbusters - From ""Ghostbusters""",55.0,0.0355,115.513,4.0,220000000.0
256,0.5660000000000001,The Essential Roy Orbison,Roy Orbison,1.0,0.674,0.652,0.634,1.08e-06,9.0,0.15,-9.914,211226.0,You Got It,54.0,0.0261,114.681,4.0,26000000.0
257,0.0902,The Essential Kenny Loggins,Kenny Loggins,1.0,0.942,0.5579999999999999,0.867,0.0,7.0,0.378,-6.439,227040.0,"I'm Alright (Theme from ""Caddyshack"")",40.0,0.0449,163.213,4.0,5100000.0
258,0.165,Bad Boy 20th Anniversary Box Set Edition,The Notorious B.I.G.,1.0,0.638,0.9,0.6809999999999999,0.0,9.0,0.23,-3.758,229906.0,Hypnotize (feat. Pam Long) - 2016 Remastered,50.0,0.274,93.927,4.0,74000000.0
259,0.0142,It Takes A Nation Of Millions To Hold Us Back,Public Enemy,1.0,0.826,0.884,0.472,0.0,11.0,0.142,-13.776,319493.0,Don't Believe The Hype,54.0,0.34600000000000003,98.425,4.0,8800000.0
260,0.203,Bad Boy 20th Anniversary Box Set Edition,Craig Mack,0.0,0.754,0.5,0.899,0.0,9.0,0.177,-3.907,302866.0,"Flava In Ya Ear (feat. The Notorious B.I.G., LL Cool J, Busta Rhymes & Rampage) - 2016 Remastered",51.0,0.467,177.815,4.0,36000000.0
261,0.274,Illmatic XX,Nas,0.0,0.54,0.6779999999999999,0.794,1.68e-06,10.0,0.124,-6.186,290573.0,The World Is Yours,59.0,0.14,87.374,4.0,20000000.0
